Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
15,"X Lu","A covariate selection criterion for estimation of treatment effects",2015,"Journal of Business &Economic Statistics","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/07350015.2014.982755","https://scholar.google.com/scholar?cites=7297192912703535232&as_sdt=2005&sciodt=2007&hl=en",11,"2026-05-28 08:23:11","","10.1080/07350015.2014.982755","",,,,,,15,1.36,15,1,11,"… In Section 6, we conduct Monte Carlo simulations to … We also define the propensity score as p j X j ≡ Pr D = 1 | X j . … To obtain the confidence interval, we propose to use the simulation-…","https://repository.hkust.edu.hk/ir/bitstream/1783.1-73563/1/643711-Article-2-fulltext-pre.pdf","https://scholar.google.com/scholar?q=related:gDgxu0rWRGUJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
3,"N Aimyong","Propensity score methods for competing risks",2014,"","search.proquest.com","https://search.proquest.com/openview/bfd115e2460ea6b2402d9527a80faaa3/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=16928128003644922561&as_sdt=2005&sciodt=2007&hl=en",12,"2026-05-28 08:23:11","","","",,,,,,3,0.25,3,1,12,"… Results from our simulation study showed that the efficiency … for estimating marginal treatment effects in Monte Carlo … confidence interval for the estimator compared to IPTW (17). …","https://cdr.lib.unc.edu/downloads/3j333332b","https://scholar.google.com/scholar?q=related:wRqZ8brK7OoJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
9,"H Kwon","A Monte Carlo study of missing data treatments for an incomplete level-2 variable in hierarchical linear models",2011,"","rave.ohiolink.edu","https://rave.ohiolink.edu/etdc/view?acc_num=osu1303846627","https://scholar.google.com/scholar?cites=1411113438568533171&as_sdt=2005&sciodt=2007&hl=en",13,"2026-05-28 08:23:11","","","",,,,,,9,0.60,9,1,15,"… criteria: bias, RMSE, confidence interval width and coverage rate. The … For a variable with missing values, a propensity score is … However, MI was not effective with small sample size (10 …","https://etd.ohiolink.edu/acprod/odb_etd/ws/send_file/send?accession=osu1303846627&disposition=inline","https://scholar.google.com/scholar?q=related:s0yoKzJIlRMJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
105,"K Vermeulen, O Thas, S Vansteelandt","Increasing the power of the Mann‐Whitney test in randomized experiments through flexible covariate adjustment",2015,"Statistics in medicine","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/sim.6386","https://scholar.google.com/scholar?cites=2142389159209538768&as_sdt=2005&sciodt=2007&hl=en",14,"2026-05-28 08:23:11","","10.1002/sim.6386","",,,,,,105,9.55,35,3,11,"… difficult to assess because of the small sample size. The Mann-Whitney … A Wald (1 − α)100% confidence interval for ν may then be … of treated individuals, a propensity score model for the …","","https://scholar.google.com/scholar?q=related:0BRV5ZZLux0J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
132,"ST Kover, AK Atwood, L Abbeduto","Establishing equivalence: Methodological progress in group-matching design and analysis",2013,"American journal on …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1352/1944-7558-118.1.3","https://scholar.google.com/scholar?cites=14632818883735044741&as_sdt=2005&sciodt=2007&hl=en",15,"2026-05-28 08:23:11","","10.1352/1944-7558-118.1.3","",,,,,,132,10.15,44,3,13,"… effect because of a small sample size. Eliminating participants … -experimental designs with propensity score analysis, which … method, equivalence is established if the confidence interval …","https://pmc.ncbi.nlm.nih.gov/articles/PMC5656059/pdf/nihms906034.pdf","https://scholar.google.com/scholar?q=related:hcKnKz83EssJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
79,"CH Hsu, JMG Taylor, S Murray…","Survival analysis using auxiliary variables via non‐parametric multiple imputation",2006,"Statistics in …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/sim.2452","https://scholar.google.com/scholar?cites=14034146842727036489&as_sdt=2005&sciodt=2007&hl=en",16,"2026-05-28 08:23:11","","10.1002/sim.2452","",,,,,,79,3.95,20,4,20,"… use inverse probability weighting to correct for possible bias … This idea is analogous to propensity score matching [16]. … In small sample size situations, this nearest-neighbourhood …","","https://scholar.google.com/scholar?q=related:STZqhjJOw8IJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
5,"X Qin, G Hong","Causal mediation analysis in multi-site trials: An application of ratio-of-mediator-probability weighting to the Head Start Impact Study",2014,"JSM Proceedings, Social Statistics Section","voices.uchicago.edu","https://voices.uchicago.edu/ghong/files/2016/09/XQ_GH_JSM-proceedings-2014-tfxquq.pdf","https://scholar.google.com/scholar?cites=2938326623750746807&as_sdt=2005&sciodt=2007&hl=en",17,"2026-05-28 08:23:11","PDF","","",,,,,,5,0.42,3,2,12,"… of Monte Carlo simulations to assess the performance of the … = 10, which represents a small sample size within each site; 3) … Optimal caliper widths for propensity‐score matching when …","https://voices.uchicago.edu/ghong/files/2016/09/XQ_GH_JSM-proceedings-2014-tfxquq.pdf","https://scholar.google.com/scholar?q=related:t3K8En8IxygJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
139,"LM Yu, A Burton, O Rivero-Arias","Evaluation of software for multiple imputation of semi-continuous data",2007,"Statistical methods in …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0962280206074464","https://scholar.google.com/scholar?cites=9312632874912317679&as_sdt=2005&sciodt=2007&hl=en",18,"2026-05-28 08:23:11","","10.1177/0962280206074464","",,,,,,139,7.32,46,3,19,"… The propensity score approach models the probability that a … , where the 95% confidence interval for the mean resource use … for multivariate data with small sample size. In Hoyle R ed. …","","https://scholar.google.com/scholar?q=related:7wDGYEIePYEJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
9,"G Grover, VK Gupta","Multiple imputation of censored survival data in the presence of missing covariates using restricted mean survival time",2015,"Journal of Applied Statistics","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/02664763.2014.986439","https://scholar.google.com/scholar?cites=5756126243732049891&as_sdt=2005&sciodt=2007&hl=en",19,"2026-05-28 08:23:11","","10.1080/02664763.2014.986439","",,,,,,9,0.82,5,2,11,"… as predictive mean matching, propensity score and so on [Citation… of 95% confidence interval for coverage [Citation5]. Higher … proposed by them in small sample simulation studies. They …","","https://scholar.google.com/scholar?q=related:48_zR1Le4U8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
4,"J Chen","A Bayesian propensity score approach for multilevel observational studies",2014,"… ). University of Wisconsin Madison, Madison, WI","asset.library.wisc.edu","https://asset.library.wisc.edu/1711.dl/RYFI47SS46EHS87/R/file-2bac2.pdf","https://scholar.google.com/scholar?cites=8329466141529305365&as_sdt=2005&sciodt=2007&hl=en",20,"2026-05-28 08:23:11","PDF","","",,,,,,4,0.33,4,1,12,"… For the case of small sample size, the Bayesian approach … using the Markov-Chain Monte-Carlo (MCMC) sampling technique. … multilevel propensity score approach in the simulation …","https://asset.library.wisc.edu/1711.dl/RYFI47SS46EHS87/R/file-2bac2.pdf","https://scholar.google.com/scholar?q=related:FXF_BlM1mHMJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
67,"G Hong, J Deutsch, HD Hill","Ratio-of-mediator-probability weighting for causal mediation analysis in the presence of treatment-by-mediator interaction",2015,"Journal of Educational and …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3102/1076998615583902","https://scholar.google.com/scholar?cites=3367904532426944699&as_sdt=2005&sciodt=2007&hl=en",21,"2026-05-28 08:23:11","","10.3102/1076998615583902","",,,,,,67,6.09,22,3,11,"… propensity score models are misspecified in their functional forms. We select two different sample sizes: N = 800 represents a relatively small sample size … a confidence interval for each …","https://files.eric.ed.gov/fulltext/ED570196.pdf","https://scholar.google.com/scholar?q=related:u3C8DFQzvS4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
0,"S Chen","Efficient estimation in missing data and survey sampling problems",2012,"","search.proquest.com","https://search.proquest.com/openview/d170e26035a0fa4d3fcfe1944ddc0714/1?pq-origsite=gscholar&cbl=18750","",22,"2026-05-28 08:23:11","","","",,,,,,0,0.00,0,1,14,"… Specifically, we propose estimating the propensity score … a Wald-type confidence interval for θ0. The asymptotic … more efficient than the EL estimator for small sample size (n = 20,50). …","","https://scholar.google.com/scholar?q=related:qOQWI35yZMYJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
3,"J Joo, R LaLonde","Testing for selection bias",2014,"","JSTOR","https://www.jstor.org/stable/pdf/resrep77375.pdf?acceptTC=true&coverpage=false&addFooter=false","https://scholar.google.com/scholar?cites=2331267309586745333&as_sdt=2005&sciodt=2007&hl=en",23,"2026-05-28 08:23:11","","","",,,,,,3,0.25,2,2,12,"… propensity score polynomial estimator to estimate semiparametrically the control function. In our Monte Carlo … For the bootstrap confidence interval, we used the confidence interval of …","https://www.econstor.eu/bitstream/10419/103488/1/dp8455.pdf","https://scholar.google.com/scholar?q=related:9QdmOERTWiAJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
643,"SL Morgan, DJ Harding","Matching estimators of causal effects: Prospects and pitfalls in theory and practice",2006,"Sociological methods &research","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0049124106289164","https://scholar.google.com/scholar?cites=10022031129348953369&as_sdt=2005&sciodt=2007&hl=en",24,"2026-05-28 08:23:11","","10.1177/0049124106289164","",,,,,,643,32.15,322,2,20,"… the problem is simply a small sample size. There is a clever … Consider the following Monte Carlo simulation, which is an … specifications of the propensity score estimating equation. …","https://www.academia.edu/download/48711081/MorganHardingSMR2006.pdf","https://scholar.google.com/scholar?q=related:GVXAkDZoFYsJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
0,"AV Romanova","Evaluating the Effects of Standardized Patient Care Pathways on Clinical Outcomes",2015,"","","","",25,"2026-05-28 08:23:11","CITATION","","",,,,,,0,0.00,0,1,11,"","https://voljournals.utk.edu/cgi/viewcontent.cgi?article=4862&context=utk_graddiss","https://scholar.google.com/scholar?q=related:gTR_lpVGrpoJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
2,"H Jiang","Missing data treatments in multilevel latent growth model: A Monte Carlo simulation study",2014,"","search.proquest.com","https://search.proquest.com/openview/52cb6889ffb7867a924ee017e986dcdc/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=16323997664243347464&as_sdt=2005&sciodt=2007&hl=en",26,"2026-05-28 08:23:11","BOOK","","",,,,,,2,0.17,2,1,12,"… small sample size, or when missingness is MNAR, the amount of bias generally increases, and CI coverage … single imputation methods such as propensity score matching (ie, match …","https://etd.ohiolink.edu/acprod/odb_etd/ws/send_file/send?accession=osu1398830597&disposition=inline","https://scholar.google.com/scholar?q=related:CPCHK2N9iuIJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
63,"K El-Basyouny, T Sayed","Full Bayes approach to before-and-after safety evaluation with matched comparisons: case study of stop-sign in-fill program",2010,"Transportation research record","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3141/2148-01","https://scholar.google.com/scholar?cites=16612472976365522854&as_sdt=2005&sciodt=2007&hl=en",27,"2026-05-28 08:23:11","","10.3141/2148-01","",,,,,,63,3.94,32,2,16,"… a biased estimate of safety, and the inherent amount of bias … the combination of low mean and small sample size (22). In … obtained by using Markov chain Monte Carlo (MCMC) sampling…","","https://scholar.google.com/scholar?q=related:pg8LxSdci-YJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
8,"B Augsburg","Econometric evaluation of the SEWA bank in India: applying matching techniques based on the propensity score",2006,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1095708","https://scholar.google.com/scholar?cites=14836582137327895470&as_sdt=2005&sciodt=2007&hl=en",28,"2026-05-28 08:23:11","","","",,,,,,8,0.40,8,1,20,"… , more explicitly propensity score matching methods. They find … to results from the small sample size - especially when … column (iv) displays the biascorrected confidence interval. …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=1095708","https://scholar.google.com/scholar?q=related:rsNVqNgg5s0J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
0,"K Rudolph","Mental Health in Context: Effect Heterogeneity and Mechanism in the Relationship between Neighborhood Disadvantage and Adolescent Depression and …",2014,"","jscholarship.library.jhu.edu","https://jscholarship.library.jhu.edu/bitstream/handle/1774.2/36983/RUDOLPH-DISSERTATION-2014.pdf","",29,"2026-05-28 08:23:11","PDF","","",,,,,,0,0.00,0,1,12,"… We use propensity score methods coupled with regression to … and its associated 95% confidence interval. There is a dose-… has been hampered by small sample size and racial/ethnic …","https://jscholarship.library.jhu.edu/bitstream/handle/1774.2/36983/RUDOLPH-DISSERTATION-2014.pdf","https://scholar.google.com/scholar?q=related:-K1ZAFlYc9cJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=1900&as_yhi=2015"
