Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"P Reingrittha, K Benjawongsathien…","… Postoperative Surgical Site Infection in Open Achilles Tendon Repair: A Prospective Cohort Study With Inverse Probability Treatment Weight Propensity Score …",2023,"The Journal of Foot and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1067251622002071","",13,"2026-05-28 08:26:09","","","",,,,,,0,0.00,0,3,3,"… confidence interval 0.08, 1.90; p = .228). In inverse-probability-treatment-weighted propensity score … 95% confidence interval 0.01, 0.91; p = .033). Inverse-probability-treatment-weighted …","","https://scholar.google.com/scholar?q=related:jBtaYbY82pgJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
3,"WN Arifin, UK Yusof","Partial verification bias correction using inverse probability bootstrap sampling for binary diagnostic tests",2022,"Diagnostics","mdpi.com","https://www.mdpi.com/2075-4418/12/11/2839","https://scholar.google.com/scholar?cites=13927729149440095167&as_sdt=2005&sciodt=2007&hl=en",14,"2026-05-28 08:26:09","HTML","","",,,,,,3,0.75,2,2,4,"… to obtain the confidence interval for statistical inference, … using the propensity score ( P S i ) in place of P i , defined as … methods, most notably at small sample size and low disease …","https://www.mdpi.com/2075-4418/12/11/2839","https://scholar.google.com/scholar?q=related:v_M6gN47ScEJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
19,"N Williams, M Rosenblum, I Díaz","Optimising precision and power by machine learning in randomised trials with ordinal and time-to-event outcomes with an application to COVID-19",2022,"Journal of the Royal …","academic.oup.com","https://academic.oup.com/jrsssa/article-abstract/185/4/2156/7069383","https://scholar.google.com/scholar?cites=2211630370301961839&as_sdt=2005&sciodt=2007&hl=en",15,"2026-05-28 08:26:09","","","",,,,,,19,4.75,6,3,4,"… We performed a Monte Carlo simulation study with the … For all adjusted estimators the propensity score π A is estimated … At small sample size n = 100 power was uniformly better for a …","https://pmc.ncbi.nlm.nih.gov/articles/PMC9539267/pdf/RSSA-9999-0.pdf","https://scholar.google.com/scholar?q=related:b2ZQpBpKsR4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
11,"H Zang, HJ Kim, B Huang, R Szczesniak","Bayesian causal inference for observational studies with missingness in covariates and outcomes",2023,"Biometrics","academic.oup.com","https://academic.oup.com/biometrics/article-abstract/79/4/3624/7587588","https://scholar.google.com/scholar?cites=12302930846359200296&as_sdt=2005&sciodt=2007&hl=en",16,"2026-05-28 08:26:09","","","",,,,,,11,3.67,3,4,3,"… was in the context of propensity score analysis under the (… the biased estimation and the low confidence interval coverage. … perform a complete case analysis with the small sample size. …","https://academic.oup.com/biometrics/article-pdf/79/4/3624/56396470/biometrics_79_4_3624.pdf","https://scholar.google.com/scholar?q=related:KKJvyWvKvKoJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
9,"Y Yang, G Lutz, Y Zhang, C Chen…","The hidden toll of incarceration: exploring the link between incarceration histories and pain among older adults in the United States",2023,"Innovation in …","academic.oup.com","https://academic.oup.com/innovateage/article-abstract/7/10/igad116/7294230","https://scholar.google.com/scholar?cites=9121187680163088355&as_sdt=2005&sciodt=2007&hl=en",17,"2026-05-28 08:26:09","","","",,,,,,9,3.00,2,5,3,"… selection bias, we employed a propensity score matching … pain alone, given the small sample size of 838 individuals with a … , using inverse probability weighting, and survey weights. …","https://academic.oup.com/innovateage/article-pdf/7/10/igad116/54338982/igad116.pdf","https://scholar.google.com/scholar?q=related:40fKdd73lH4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
23,"J Hou, J Bradic, R Xu","Treatment effect estimation under additive hazards models with high-dimensional confounding",2023,"Journal of the American Statistical …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/01621459.2021.1930546","https://scholar.google.com/scholar?cites=25583701152489641&as_sdt=2005&sciodt=2007&hl=en",18,"2026-05-28 08:26:09","","10.1080/01621459.2021.1930546","",,,,,,23,7.67,8,3,3,"… following variable selection is biased in high dimensions, and … inference, including confidence interval construction, under … Section 4 contains extensive simulation studies illustrating …","","https://scholar.google.com/scholar?q=related:qeA7mz3kWgAJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
5,"WJ Wang, A Bansal, CS Bennette…","Mimicking clinical trials using real-world data: A novel method and applications",2023,"Medical decision …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0272989X221141381","https://scholar.google.com/scholar?cites=11942834722126711725&as_sdt=2005&sciodt=2007&hl=en",19,"2026-05-28 08:26:09","","10.1177/0272989X221141381","",,,,,,5,1.67,1,4,3,"… using copulas and propensity score–based approaches. Then, … example because of the small sample size. The model included … The overlapping 95% confidence interval between these …","https://digital.lib.washington.edu/bitstreams/4b43aa16-f6a3-4e4e-9426-166b02812817/download","https://scholar.google.com/scholar?q=related:rUuQZ-d4vaUJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
38,"W Li, W Miao…","Non-parametric inference about mean functionals of non-ignorable non-response data without identifying the joint distribution",2023,"Journal of the Royal …","academic.oup.com","https://academic.oup.com/jrsssb/article-abstract/85/3/913/7156590","https://scholar.google.com/scholar?cites=12678245779964808788&as_sdt=2005&sciodt=2007&hl=en",20,"2026-05-28 08:26:09","","","",,,,,,38,12.67,13,3,3,"… , multiple imputation, inverse probability weighting, and doubly … performance of the proposed approach via both simulation … without modelling the propensity score or outcome regression…","https://pmc.ncbi.nlm.nih.gov/articles/PMC10376447/pdf/qkad047.pdf","https://scholar.google.com/scholar?q=related:VM7lWV0t8q8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
0,"A Najafkouchak","An Efficient Propensity Score Method for Causal Analysis with Application to Case-Control Study in Breast Cancer Research",2023,"","search.proquest.com","https://search.proquest.com/openview/cd754f0bfae2f6dff03c263d139c266a/1?pq-origsite=gscholar&cbl=18750&diss=y","",21,"2026-05-28 08:26:09","BOOK","","",,,,,,0,0.00,0,1,3,"… Based on evidence of Monte Carlo simulation study, we … in this study (inverse probability weighting, stratification, covariate … ) combined due to small sample size to obtain odds ratios …","","https://scholar.google.com/scholar?q=related:Vxn35tXwPW8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
6,"F Su, W Mou, P Ding, MJ Wainwright","A decorrelation method for general regression adjustment in randomized experiments",2023,"arXiv preprint arXiv:2311.10076","arxiv.org","https://arxiv.org/abs/2311.10076","https://scholar.google.com/scholar?cites=5534757691056513877&as_sdt=2005&sciodt=2007&hl=en",22,"2026-05-28 08:26:09","","","",,,,,,6,2.00,2,4,3,"… intervals by averaging 100 independent Monte Carlo trials. … can remove bias to some extent, so that its confidence interval … a phase transition: with a small sample size (so that the typical …","https://arxiv.org/pdf/2311.10076","https://scholar.google.com/scholar?q=related:VeNIrctoz0wJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
0,"S Yang","Propensity Score Methods For Causal Subgroup Analysis",2022,"","search.proquest.com","https://search.proquest.com/openview/f732a4f702a580de8ad4d84b6e11169b/1?pq-origsite=gscholar&cbl=18750&diss=y","",23,"2026-05-28 08:26:09","","","",,,,,,0,0.00,0,1,4,"… weighting schemes (inverse probability weighting, and overlap … simulation studies in Appendix A.2.3 validate these variance … in lower bias than IPW, for each propensity score modeling …","https://dukespace.lib.duke.edu/bitstreams/23e04785-c437-40ca-aaee-c06d9aa26396/download","https://scholar.google.com/scholar?q=related:mVNLK84YuCEJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
1,"Y Zhang, Z Zhu","A Data Fusion Method for Quantile Treatment Effects",2023,"arXiv preprint arXiv:2307.07918","arxiv.org","https://arxiv.org/abs/2307.07918","https://scholar.google.com/scholar?cites=6984307023303762507&as_sdt=2005&sciodt=2007&hl=en",24,"2026-05-28 08:26:09","","","",,,,,,1,0.33,1,2,3,"… the confounders but suffers from small sample size and the other is … tor and a parametric inverse probability weighting (IPW) … We call the latter one the pseudo propensity score as it does …","https://arxiv.org/pdf/2307.07918","https://scholar.google.com/scholar?q=related:S2JJtjs-7WAJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
0,"M Hill","Development and application of methods in parametric survival models: interval censoring, inverse probability weighting and multistate survival models",2022,"","figshare.le.ac.uk","https://figshare.le.ac.uk/articles/thesis/Development_and_application_of_methods_in_parametric_survival_models_interval_censoring_inverse_probability_weighting_and_multistate_survival_models/21533514","",25,"2026-05-28 08:26:09","","","",,,,,,0,0.00,0,1,4,"… A simulation study was performed to confirm that both weighs … One group of methods use the propensity score to reduce … This can be achieved by calculating the confidence interval …","https://figshare.le.ac.uk/articles/thesis/Development_and_application_of_methods_in_parametric_survival_models_interval_censoring_inverse_probability_weighting_and_multistate_survival_models/21533514/1/files/38169048.pdf","https://scholar.google.com/scholar?q=related:h-YZZSKTog4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
0,"OMB Morgan","On Generalizable Inference and Prediction for Biased Samples",2022,"","search.proquest.com","https://search.proquest.com/openview/4c8363c841d6f6afc946d700e421ac94/1?pq-origsite=gscholar&cbl=18750&diss=y","",26,"2026-05-28 08:26:09","BOOK","","",,,,,,0,0.00,0,1,4,"… The 95% confidence interval (CI) is constructed using the … are included in the propensity score and outcome models using … , inverse probability weighting with the propensity score is …","https://search.proquest.com/openview/4c8363c841d6f6afc946d700e421ac94/1.pdf?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?q=related:i9kPLkGc3GQJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
1,"ER John","Investigating methods for inferring causality from observational data: An application to longitudinal cohort data",2022,"","figshare.le.ac.uk","https://figshare.le.ac.uk/articles/thesis/Investigating_methods_for_inferring_causality_from_observational_data_an_application_to_longitudinal_cohort_data/21252327/1","https://scholar.google.com/scholar?cites=14250644467783757933&as_sdt=2005&sciodt=2007&hl=en",27,"2026-05-28 08:26:09","","","",,,,,,1,0.25,1,1,4,"… regression models, propensity score adjustment and instrumental … The relative performance of different causal methods will be … Using propensity score matching, the average treatment …","https://figshare.le.ac.uk/articles/thesis/Investigating_methods_for_inferring_causality_from_observational_data_an_application_to_longitudinal_cohort_data/21252327/1/files/37759620.pdf","https://scholar.google.com/scholar?q=related:bfCi6qN1xMUJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
0,"Z Lin","Causal Inference for Observational Survival Data using Restricted Mean Survival Time Model",2022,"","search.proquest.com","https://search.proquest.com/openview/d461201be4fc3217e17fa823846b9229/1?pq-origsite=gscholar&cbl=18750&diss=y","",28,"2026-05-28 08:26:09","BOOK","","",,,,,,0,0.00,0,1,4,"… First, we propose a propensity score stratified RMST … may be problematic for a small sample size, because there might … about how often the confidence interval includes the causal …","https://etd.ohiolink.edu/acprod/odb_etd/ws/send_file/send?accession=osu1658399279138991&disposition=inline","https://scholar.google.com/scholar?q=related:VlQUvDJosaEJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
66,"J Prokop, D Wang","Is there a gender gap in equity-based crowdfunding?",2022,"Small Business Economics","Springer","https://link.springer.com/article/10.1007/s11187-021-00574-6","https://scholar.google.com/scholar?cites=2509688098654478717&as_sdt=2005&sciodt=2007&hl=en",29,"2026-05-28 08:26:09","","10.1007/s11187-021-00574-6","",,,,,,66,16.50,33,2,4,"… Furthermore, we employ inverse probability weighting to … seasoned offerings only due to small sample size, we conduct the … Instead, we use propensity score matching with the launch of …","https://link.springer.com/content/pdf/10.1007/s11187-021-00574-6.pdf","https://scholar.google.com/scholar?q=related:fWFTYQc01CIJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2022&as_yhi=2023"
