Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
1,"L Yang, RJ Evans","Outcome-Informed Weighting for Robust ATE Estimation",2025,"arXiv preprint arXiv:2503.15989","arxiv.org","https://arxiv.org/abs/2503.15989","https://scholar.google.com/scholar?cites=4674861401125573426&as_sdt=2005&sciodt=2007&hl=en",21,"2026-05-28 08:44:14","","","",,,,,,1,1.00,1,2,1,"… aim to stabilize inverse propensity score weighting. While … ideal weights even with a relatively small sample size (n = 100)… estimating the variance and building a confidence interval for ˆ …","https://arxiv.org/pdf/2503.15989","https://scholar.google.com/scholar?q=related:MlNGBK1x4EAJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
3,"S Soutar, A Macdougall, J Wallis, JE O'Reilly…","Flexible quantitative bias analysis for unmeasured confounding in subject-level indirect treatment comparisons with proportional hazards violation",2025,"BMC Medical Research …","Springer","https://link.springer.com/article/10.1186/s12874-025-02551-z","https://scholar.google.com/scholar?cites=2864884031126561653&as_sdt=2005&sciodt=2007&hl=en",22,"2026-05-28 08:44:14","","10.1186/s12874-025-02551-z","",,,,,,3,3.00,1,5,1,"… a single estimate and associated confidence interval. The two-… authors, with propensity score matching used to identify … conclusions, with the small sample size resulting in substantial …","https://link.springer.com/content/pdf/10.1186/s12874-025-02551-z.pdf","https://scholar.google.com/scholar?q=related:deP89dgcwicJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
3,"J Huang, C Wu, L Zeng","Pseudo-empirical likelihood methods for causal inference",2025,"Electronic Journal of Statistics","projecteuclid.org","https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-19/issue-1/Pseudo-empirical-likelihood-methods-for-causal-inference/10.1214/24-EJS2338.short","https://scholar.google.com/scholar?cites=5684023063190169105&as_sdt=2005&sciodt=2007&hl=en",23,"2026-05-28 08:44:14","","10.1214/24-EJS2338.short","",,,,,,3,3.00,1,3,1,"… Wald-type confidence interval using ˆθIPW2 and the sandwich variance estimator (IIPW2… small sample size in the treatment group; there are noticeable biases when the propensity score …","https://projecteuclid.org/journals/electronic-journal-of-statistics/volume-19/issue-1/Pseudo-empirical-likelihood-methods-for-causal-inference/10.1214/24-EJS2338.pdf","https://scholar.google.com/scholar?q=related:EeaTWNy04U4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"K Lee, A Ocampo, C Schiffman, M Friesenhahn…","Improving Variance Estimation for Covariate Adjustment with Binary Outcomes",2026,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2605.06655","",24,"2026-05-28 08:44:14","","","",,,,,,0,0.00,0,5,1,"… the more challenging scenario: a small sample size of N = 50 … empirical coverage of the nominal 95% confidence interval … control trials where the propensity score is bounded away from …","https://arxiv.org/pdf/2605.06655","https://scholar.google.com/scholar?q=related:haN-kqjOH0YJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"CR Doss","Doubly robust pointwise confidence intervals for a monotonic continuous treatment effect curve",2026,"Journal of the American Statistical Association","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/01621459.2026.2639735","",25,"2026-05-28 08:44:14","","10.1080/01621459.2026.2639735","",,,,,,0,0.00,0,1,1,"… version of our test or confidence interval that is adaptive to a … regression function and the propensity score function are often … , as we demonstrate in our simulation studies. Perhaps more …","https://arxiv.org/pdf/2508.08415","https://scholar.google.com/scholar?q=related:wJeQ-nvtV-EJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"M Parkitny, S Aballéa, P Wojciechowski…","Can We Trust PAICs in Rare Diseases? Methodological Challenges and Limitations",2026,"Journal of Market Access …","mdpi.com","https://www.mdpi.com/2001-6689/14/1/14","",26,"2026-05-28 08:44:14","HTML","","",,,,,,0,0.00,0,4,1,"… The weights are derived from a propensity score model: … simulation study, with near-zero event rates, small sample size (… only when the whole confidence interval lies on one side of the …","https://www.mdpi.com/2001-6689/14/1/14","https://scholar.google.com/scholar?q=related:-aOC-R8YbX4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
2,"L Keele, E Ben-Michael, M Lenard…","Balancing Weights for Estimating Treatment Effects in Educational Studies",2025,"Journal of Research on …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/19345747.2025.2483775","https://scholar.google.com/scholar?cites=11686510819038944207&as_sdt=2005&sciodt=2007&hl=en",27,"2026-05-28 08:44:14","","10.1080/19345747.2025.2483775","",,,,,,2,2.00,1,4,1,"… the covariate distributions or small sample size (Ben-Michael &… , so that one estimated propensity score is 0.01 and the other … In addition, for math scores, the confidence interval for …","","https://scholar.google.com/scholar?q=related:z1uTEKzTLqIJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
5,"R Yu, B Karmakar, J Vandeleest…","Using a two-parameter sensitivity analysis framework to efficiently combine randomized and nonrandomized studies",2025,"Journal of the Royal …","academic.oup.com","https://academic.oup.com/jrsssb/advance-article-abstract/doi/10.1093/jrsssb/qkaf079/8384135","https://scholar.google.com/scholar?cites=18388869885459240725&as_sdt=2005&sciodt=2007&hl=en",28,"2026-05-28 08:44:14","","10.1093/jrsssb/qkaf079/8384135","",,,,,,5,5.00,1,4,1,"… In addition, the RCT with such a small sample size may not be able … We define the propensity score for the OS as … resultant goal is still to create a confidence interval for β⋆ which we get …","https://arxiv.org/pdf/2412.03731","https://scholar.google.com/scholar?q=related:FRetf7tjMv8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
17,"P De Bartolomeis, J Abad, G Wang…","Efficient randomized experiments using foundation models",2026,"Advances in …","proceedings.neurips.cc","https://proceedings.neurips.cc/paper_files/paper/2025/hash/e9e1a0abc1a5b19a4aeb80dab19c82ae-Abstract-Conference.html","https://scholar.google.com/scholar?cites=16576504210034571355&as_sdt=2005&sciodt=2007&hl=en",29,"2026-05-28 08:44:14","","","",,,,,,17,17.00,4,4,1,"… We assume that the propensity score πa is known by design, … model is trained on a small sample size and is limited to a … coverage of each estimator’s 1 − α confidence interval. The …","https://proceedings.neurips.cc/paper_files/paper/2025/file/e9e1a0abc1a5b19a4aeb80dab19c82ae-Paper-Conference.pdf","https://scholar.google.com/scholar?q=related:W7jgwMCSC-YJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"L Holmberg","Statistical Inference with Auxiliary Information under Block-Structured Missing Data",2026,"","odr.chalmers.se","https://odr.chalmers.se/bitstreams/66a8c0d2-80c8-417a-b2c8-25296a7a499b/download","",30,"2026-05-28 08:44:14","PDF","","",,,,,,0,0.00,0,1,1,"… possible overfittning of the propensity score model. However, … do only find a narrower confidence interval when data are MCAR… of missing data and a small sample size. Additionally, we …","https://odr.chalmers.se/bitstreams/66a8c0d2-80c8-417a-b2c8-25296a7a499b/download","https://scholar.google.com/scholar?q=related:B-1Y2yFPhA4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
1,"RR Andridge, R Song, BT West","A Sensitivity Analysis Framework Using the Proxy Pattern–Mixture Model for Generalization of Experimental Results",2025,"Statistics in Medicine","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/sim.70313","https://scholar.google.com/scholar?cites=16588662356373309067&as_sdt=2005&sciodt=2007&hl=en",31,"2026-05-28 08:44:14","","10.1002/sim.70313","",,,,,,1,1.00,0,3,1,"… models and propensity score models estimable from the observed data are inherently biased, as they … We conducted a simulation study to assess the ability of the RCT-PPMM to provide …","https://onlinelibrary.wiley.com/doi/pdf/10.1002/sim.70313","https://scholar.google.com/scholar?q=related:i4aGyoXENuYJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
7,"JA Pereira Macedo, B Giraudeau…","Estimating an adjusted risk difference in a cluster randomized trial with individual-level analyses",2025,"… Methods in Medical …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/09622802241293783","https://scholar.google.com/scholar?cites=16261751236608847618&as_sdt=2005&sciodt=2007&hl=en",32,"2026-05-28 08:44:14","","10.1177/09622802241293783","",,,,,,7,7.00,2,3,1,"… corresponds to the individual propensity score to be included … = 0) was out of the estimated confidence interval. For CR (ie … geesmv package for the small sample size correction of Fay …","https://journals.sagepub.com/doi/pdf/10.1177/09622802241293783","https://scholar.google.com/scholar?q=related:Au_WW5dYreEJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"L Godoy Garraza, C Cardona, P Gichangi…","Using balancing weights to compare performance across facilities providing family planning services in Kenya",2025,"Health Services and …","Springer","https://link.springer.com/article/10.1007/s10742-025-00342-z","",33,"2026-05-28 08:44:14","","10.1007/s10742-025-00342-z","",,,,,,0,0.00,0,4,1,"… include estimating the propensity score with multinomial logistic … , we implement a small simulation study introducing a … the 95% credible or confidence interval coverage. Expressions for …","https://link.springer.com/content/pdf/10.1007/s10742-025-00342-z.pdf","https://scholar.google.com/scholar?q=related:b_kkHwFlITIJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
3,"SH Van Bergen, JG Verhoeven, E Kakar…","Implementation of music in the perioperative standard care of colorectal surgery: a cost-effectiveness analysis",2025,"journal of surgical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022480424007182","https://scholar.google.com/scholar?cites=6828024357703766361&as_sdt=2005&sciodt=2007&hl=en",34,"2026-05-28 08:44:14","HTML","","",,,,,,3,3.00,1,4,1,"… Propensity score matching with inverse probability weighting was applied. Incremental costs and cumulative pain score differences were estimated using bootstrap analysis with 1000 …","https://www.sciencedirect.com/science/article/pii/S0022480424007182","https://scholar.google.com/scholar?q=related:WdGlFvoDwl4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"DR Bastaich","Propensity Score Matching Accounting for Longitudinal Trends Before Baseline with Group-based Trajectory Modeling",2026,"","scholarscompass.vcu.edu","https://scholarscompass.vcu.edu/etd/8338/","",35,"2026-05-28 08:44:14","","","",,,,,,0,0.00,0,1,1,"… inverse probability weighting were used to adjust for baseline … odds ratio and its 95% confidence interval. We also tracked the … When there is a small sample size (n=1,000), we find that …","https://scholarscompass.vcu.edu/cgi/viewcontent.cgi?article=9588&context=etd/","https://scholar.google.com/scholar?q=related:yMXHmCrQX6cJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"K Van Lancker, M Bannick, T Ye","Statistical Analysis Under the Estimand Framework: Covariate Adjustment",2026,"Estimands in Clinical Trials: A Practical …","Springer","https://link.springer.com/chapter/10.1007/978-3-032-02192-2_20","",36,"2026-05-28 08:44:14","","10.1007/978-3-032-02192-2_20","",,,,,,0,0.00,0,3,1,"… Once the propensity score has been estimated, we can fit a … estimate and construct a confidence interval for the magnitude … may have a relatively small sample size (which may occur …","","https://scholar.google.com/scholar?q=related:0BKz_apvuvgJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
9,"P Zhao, J Josse, S Yang","Efficient and robust transfer learning of optimal individualized treatment regimes with right-censored survival data",2025,"Journal of Machine Learning Research","jmlr.org","http://www.jmlr.org/papers/v26/23-0335.html","https://scholar.google.com/scholar?cites=13497543555435613661&as_sdt=2005&sciodt=2007&hl=en",37,"2026-05-28 08:44:14","","","",,,,,,9,9.00,3,3,1,"… model or the models of the propensity score, censoring, and … With a small sample size, the ACW estimator is largely biased… Figure 2 shows the simulation results from 200 Monte Carlo …","https://www.jmlr.org/papers/volume26/23-0335/23-0335.pdf","https://scholar.google.com/scholar?q=related:3U0awlnoULsJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
1,"C Voinot, C Berenfeld, I Mayer, B Sebastien…","Treatment Effect Estimation in Causal Survival Analysis: Practical Recommendations",2025,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2501.05836","https://scholar.google.com/scholar?cites=3928048048399860672&as_sdt=2005&sciodt=2007&hl=en",38,"2026-05-28 08:44:14","","","",,,,,,1,1.00,0,5,1,"… for variance estimation and confidence interval construction in … ) performs well, even with small sample size. As in Scenario 1… via the propensity score inflates finite-sample variance, with …","https://arxiv.org/pdf/2501.05836","https://scholar.google.com/scholar?q=related:wEOKaeM6gzYJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"Y Hagiwara, Y Matsuyama","Statistical Efficiency of Model-Robust Direct Regression Adjustment in Randomized Clinical Trials with Binary Outcomes",2026,"Statistics in Biopharmaceutical …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/19466315.2026.2638477","",39,"2026-05-28 08:44:14","","10.1080/19466315.2026.2638477","",,,,,,0,0.00,0,2,1,"… in randomized trials since the propensity score is known, it is … , bias, coverage proportion of 95% confidence interval, … to small sample size; (2) a slight decrease in coverage proportion …","https://www.tandfonline.com/doi/pdf/10.1080/19466315.2026.2638477","https://scholar.google.com/scholar?q=related:TqVWhWttmXoJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"X Xiao, G Yang, M Zhang","Robust estimation of change points in linear spline models with missing data",2026,"Scandinavian Journal of Statistics","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/sjos.70065","",40,"2026-05-28 08:44:14","","10.1111/sjos.70065","",,,,,,0,0.00,0,3,1,"… The green area is the 95% confidence interval for the … not attributable to small sample size or sampling variability. Detailed … V as incorrect models for the propensity score model and the …","","https://scholar.google.com/scholar?q=related:q9bi9ArB8fsJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
2,"HJ Shin, JH Song, SE Kim, IS Lee, HI Kim, HH Lee…","Clinical impact of gastrectomy in surgically proven stage IV gastric cancers: retrospective analysis from Korean multicenter dataset (PASS-META)",2026,"Gastric Cancer","Springer","https://link.springer.com/article/10.1007/s10120-025-01676-w","https://scholar.google.com/scholar?cites=6722946699161933205&as_sdt=2005&sciodt=2007&hl=en",41,"2026-05-28 08:44:14","","10.1007/s10120-025-01676-w","",,,,,,2,2.00,0,7,1,"… as the inverse of the propensity score for treatment (eg, … was used to estimate the 95% confidence interval of the ATE. … derived from a relatively small sample size. Although we applied …","","https://scholar.google.com/scholar?q=related:lZVuN2e0TF0J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
10,"Y Ohnishi, J Awan","Locally private causal inference for randomized experiments",2025,"Journal of Machine Learning Research","jmlr.org","http://www.jmlr.org/papers/v26/23-1401.html","https://scholar.google.com/scholar?cites=12259353611227863095&as_sdt=2005&sciodt=2007&hl=en",42,"2026-05-28 08:44:14","","","",,,,,,10,10.00,5,2,1,"… (2019) proposed a privacy-preserving inverse propensity score … With strict budget constraints and a small sample size, the … variance and the nominal central confidence interval at the …","http://www.jmlr.org/papers/volume26/23-1401/23-1401.pdf","https://scholar.google.com/scholar?q=related:N5gjFSj5IaoJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"AA Arafat, AK Awad, MA Albabtain, HF Alotaibi…","Statistical analysis guidelines for The Cardiothoracic Surgeon: a comprehensive framework for study design, analysis, and reporting",2026,"The Cardiothoracic …","Springer","https://link.springer.com/article/10.1186/s43057-026-00196-2","",43,"2026-05-28 08:44:14","","10.1186/s43057-026-00196-2","",,,,,,0,0.00,0,5,1,"… Similarly, propensity score methods have become … The confidence interval is particularly important as it provides … Prefer Kendall’s τ specifically when: You have a small sample size …","https://link.springer.com/content/pdf/10.1186/s43057-026-00196-2.pdf","https://scholar.google.com/scholar?q=related:zMmxIPeBgvkJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
162,"D Lord, X Qin, SR Geedipally","Highway safety analytics and modeling",2026,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=9uAlEQAAQBAJ&oi=fnd&pg=PP1&dq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&ots=8VpIXzEr_m&sig=k1pM5U4zXmDL031r_DGB5jUsLsw","https://scholar.google.com/scholar?cites=7235780741127670354&as_sdt=2005&sciodt=2007&hl=en",44,"2026-05-28 08:44:14","BOOK","","",,,,,,162,162.00,54,3,1,"… 7.7 Propensity score matching method … These attributes include the low sample mean and small sample size … using survival analysis, and the propensity score method. The chapter ends …","https://sites.uwm.edu/s2-lab/files/2020/09/HIGHWAY.pdf","https://scholar.google.com/scholar?q=related:UgqHSz-oamQJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"S Rehal, N Best, S Watts, T Drury","Using Off‐Treatment Sequential Multiple Imputation for Binary Outcomes to Address Intercurrent Events Handled by a Treatment Policy Strategy",2026,"Pharmaceutical Statistics","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/pst.70070","",45,"2026-05-28 08:44:14","","10.1002/pst.70070","",,,,,,0,0.00,0,4,1,"… or propensity score methods could be used for analysis [28-30]. … , 95% confidence interval (CI) halfwidth and coverage, … that the bias is driven by the small sample size which is common …","https://arxiv.org/pdf/2507.14006","https://scholar.google.com/scholar?q=related:EWGw8nk-E0YJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
1,"H Bastani, O Bastani, B McLaughlin","Winner's Curse Drives False Promises in Data-Driven Decisions: A Case Study in Refugee Matching",2026,"arXiv preprint arXiv:2602.08892","arxiv.org","https://arxiv.org/abs/2602.08892","https://scholar.google.com/scholar?cites=17837484520117710076&as_sdt=2005&sciodt=2007&hl=en",46,"2026-05-28 08:44:14","","","",,,,,,1,1.00,0,3,1,"… lies within a reported confidence interval with high probability… policy, its variance, driven by both small sample size and large … Modelfree methods such as inverse probability weighting (…","https://arxiv.org/pdf/2602.08892","https://scholar.google.com/scholar?q=related:_Cwl_Kl5i_cJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"M Spindler, P Bach, V Chernozhukov…","Valid Inference for Treatment Effects under Multimodal Confounding",,"Fifth Conference on …","openreview.net","https://openreview.net/forum?id=M08T8lQisi","",47,"2026-05-28 08:44:14","","","",,,,,,0,0.00,0,4,,"… achieves the nominal coverage of the confidence interval. … (X) corresponds to the propensity score. As m0 characterizes … this might be the comparatively small sample size of N = 9,207…","https://openreview.net/pdf?id=M08T8lQisi","https://scholar.google.com/scholar?q=related:76UXGvCkzeMJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"M Shen, J Zhou, D You","Controlling confounding in nutrition research: Methodological strategies, software implementation, and reporting guidelines",2026,"The Inno","the-innovation.org","https://www.the-innovation.org/data/article/nutrition/preview/pdf/TIN-2026-0017.pdf","",48,"2026-05-28 08:44:14","PDF","","",,,,,,0,0.00,0,3,1,"… Small sample size, violations of randomized controlled trial … The optimal caliper width in propensity score matching … and their precision (eg, 95% confidence interval). Make clear which …","https://www.the-innovation.org/data/article/nutrition/preview/pdf/TIN-2026-0017.pdf","https://scholar.google.com/scholar?q=related:-Xnd4kXNCaMJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"X Yang","Outcome-Adaptive Randomization and Optimization in Sequential Decision Making",2026,"","search.proquest.com","https://search.proquest.com/openview/30963a2fb0d2b8d3fbf52460e41b4ee9/1?pq-origsite=gscholar&cbl=18750&diss=y","",49,"2026-05-28 08:44:14","","","",,,,,,0,0.00,0,1,1,"… and applying inverse probability weighting to correct for bias, … The completed simulation results for bias and variance ratio … For an 80% power, a small sample size (eg, n = 100) requires …","","https://scholar.google.com/scholar?q=related:NYZ3dxoof5UJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
0,"J Lu, T Zhang, K Zhu","Fast Rerandomization for Balancing Covariates in Randomized Experiments: A Metropolis-Hastings Framework",2026,"arXiv preprint arXiv:2602.07613","arxiv.org","https://arxiv.org/abs/2602.07613","",50,"2026-05-28 08:44:14","","","",,,,,,0,0.00,0,3,1,"… of our proposed method in a larger scale, from small-sample … Here, we include more simulation results under settings with … the comparison plots of confidence interval length for all three …","https://arxiv.org/pdf/2602.07613","https://scholar.google.com/scholar?q=related:jglX1SXMbAMJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2025&as_yhi=2026"
