Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
16,"Y Xie, C Cotton, Y Zhu","Multiply robust estimation of causal quantile treatment effects",2020,"Statistics in Medicine","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/sim.8722","https://scholar.google.com/scholar?cites=7761052818600622637&as_sdt=2005&sciodt=2007&hl=en",13,"2026-05-28 08:25:25","","10.1002/sim.8722","",,,,,,16,2.67,5,3,6,"… for estimation instead of inverse probability weighting, which is … Both simulation results and theoretical development indicate … from a propensity score model. Let π l ( x ) be an arbitrary …","","https://scholar.google.com/scholar?q=related:Lfq7L2vMtGsJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
27,"F Le Borgne, A Chatton, M Léger, R Lenain…","G-computation and machine learning for estimating the causal effects of binary exposure statuses on binary outcomes",2021,"Scientific reports","nature.com","https://www.nature.com/articles/s41598-021-81110-0","https://scholar.google.com/scholar?cites=18402280779150675834&as_sdt=2005&sciodt=2007&hl=en",14,"2026-05-28 08:25:25","","","",,,,,,27,5.40,5,5,5,"… interest in the use of propensity score-based methods to … rate of the nominal 95% confidence interval (95% CI), and the … For such a small sample size, penalized methods appeared …","https://www.nature.com/articles/s41598-021-81110-0.pdf","https://scholar.google.com/scholar?q=related:ek9Ggt4IYv8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
2,"H Sang, J Kwang Kim","An approximate Bayesian inference on propensity score estimation under unit nonresponse",2021,"Canadian Journal of Statistics","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/cjs.11586","https://scholar.google.com/scholar?cites=7505955244068147208&as_sdt=2005&sciodt=2007&hl=en",15,"2026-05-28 08:25:25","","10.1002/cjs.11586","",,,,,,2,0.40,1,2,5,"… to the frequentist confidence interval obtained from the Taylor … is examined in an extensive simulation study in Section 6. An … costly, as it involves Markov chain Monte Carlo methods. Our …","https://arxiv.org/pdf/1702.03453","https://scholar.google.com/scholar?q=related:CJCptoaCKmgJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
0,"H Woo","Quasi-experimental methods for wildfire impact quantification: applications of distance-adjusted propensity score matching to forest inventory data",2021,"","open.library.ubc.ca","https://open.library.ubc.ca/soa/cIRcle/collections/ubctheses/24/items/1.0406182","",16,"2026-05-28 08:25:25","","","",,,,,,0,0.00,0,1,5,"… 2, I conducted Monte Carlo simulations of DAPSM with … of data from case studies with small sample size. The specific … the control groups, the selection bias due to the pre-existing …","https://open.library.ubc.ca/media/download/pdf/24/1.0406182/4","https://scholar.google.com/scholar?q=related:AcDlHomoVb4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
6,"X Meng, J Huang","REFINE2: a tool to evaluate real-world performance of machine-learning based effect estimators for molecular and clinical studies",2021,"arXiv preprint arXiv:2105.13148","arxiv.org","https://arxiv.org/abs/2105.13148","https://scholar.google.com/scholar?cites=17077034677719001521&as_sdt=2005&sciodt=2007&hl=en",17,"2026-05-28 08:25:25","","","",,,,,,6,1.20,3,2,5,"… observations by the inverse of their propensity score g0(W) = P(… Despite the relative small sample size cross-fit estimators … performance, particularly in confidence interval coverage (…","https://arxiv.org/pdf/2105.13148","https://scholar.google.com/scholar?q=related:sel3to_Q_ewJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
0,"DH Do","Causal Inference using Targeted Maximum Likelihood Estimation",2021,"","Tilburg University","","",18,"2026-05-28 08:25:25","CITATION","","",,,,,,0,0.00,0,1,5,"","","https://scholar.google.com/scholar?q=related:Kicmwx855TkJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
15,"R Lin, KCG Chan, H Shi","A unified Bayesian framework for exact inference of area under the receiver operating characteristic curve",2021,"Statistical methods in medical …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/09622802211037070","https://scholar.google.com/scholar?cites=6815542789415321999&as_sdt=2005&sciodt=2007&hl=en",19,"2026-05-28 08:25:25","","10.1177/09622802211037070","",,,,,,15,3.00,5,3,5,"… problem of low accuracy for small sample size. Frequentist empirical … a narrower confidence interval yet a competitive coverage … , we assume the propensity score is a logistic regression …","https://pmc.ncbi.nlm.nih.gov/articles/PMC9241147/pdf/nihms-1804816.pdf","https://scholar.google.com/scholar?q=related:j0GTgg6slV4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
17,"S Zhao, D Jin, S Wang, Y Xu, H Li, Y Chang, Y Ma…","Serum ω-6/ω-3 polyunsaturated fatty acids ratio and diabetic retinopathy: a propensity score matching based case-control study in China",2021,"…","thelancet.com","https://www.thelancet.com/journals/eclinm/article/PIIS2589-5370(21)00369-2/fulltext","https://scholar.google.com/scholar?cites=10074009092624707789&as_sdt=2005&sciodt=2007&hl=en",20,"2026-05-28 08:25:25","","","",,,,,,17,3.40,2,8,5,"… Odds ratio (OR) and 95% confidence interval (CI) of the total … , which might decrease potential selection bias to some extent. … However, a small sample size does not necessarily mean …","https://www.thelancet.com/pdfs/journals/eclinm/PIIS2589-5370(21)00369-2.pdf","https://scholar.google.com/scholar?q=related:zXDzNeURzosJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
50,"D Talbot, A Diop…","The change in estimate method for selecting confounders: A simulation study",2021,"Statistical methods in …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/09622802211034219","https://scholar.google.com/scholar?cites=3329989819582652748&as_sdt=2005&sciodt=2007&hl=en",21,"2026-05-28 08:25:25","","10.1177/09622802211034219","",,,,,,50,10.00,17,3,5,"… effect estimate’s confidence interval following the exclusion of … The Monte Carlo standard error was less than 0.008 for … with a relatively small sample size, since the bias was lower for …","https://journals.sagepub.com/doi/pdf/10.1177/09622802211034219","https://scholar.google.com/scholar?q=related:TCHkDRmANi4J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
2,"J Krisam, D Weber, RF Schlenk, M Kieser","Enhancing single-arm phase II trials by inclusion of matched control patients",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2007.15935","https://scholar.google.com/scholar?cites=14118477837657944604&as_sdt=2005&sciodt=2007&hl=en",22,"2026-05-28 08:25:25","","","",,,,,,2,0.33,1,4,6,"… 99% Wald-type confidence interval as an estimate for the … This indicates that the small sample size yielded a relatively … procedure and used propensity score matching. Our proposed …","https://arxiv.org/pdf/2007.15935","https://scholar.google.com/scholar?q=related:HLLTWsro7sMJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
36,"S Yadlowsky, F Pellegrini, F Lionetto…","Estimation and validation of ratio-based conditional average treatment effects using observational data",2021,"Journal of the …","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/01621459.2020.1772080%40tfocoll.2021.0.issue-Theory-and-Methods-Special-Issue","https://scholar.google.com/scholar?cites=6902047453036346523&as_sdt=2005&sciodt=2007&hl=en",23,"2026-05-28 08:25:25","","10.1080/01621459.2020.1772080%40tfocoll.2021.0.issue-Theory-and-Methods-Special-Issue","",,,,,,36,7.20,9,4,5,"… The small sample size of trials is one of the biggest obstacles … for fitting the outcome and propensity score models in our method. … still providing accurate confidence interval coverage. To …","https://pmc.ncbi.nlm.nih.gov/articles/PMC7985957/pdf/nihms-1618326.pdf","https://scholar.google.com/scholar?q=related:m_weBZf_yF8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
21,"K Spaniolas, J Yang, C Zhu, A Maria, AT Bates…","Conversion of adjustable gastric banding to stapling bariatric procedures: single-or two-stage approach",2021,"Annals of …","journals.lww.com","https://journals.lww.com/annalsofsurgery/fulltext/2021/03000/Conversion_of_Adjustable_Gastric_Banding_to.22.aspx","https://scholar.google.com/scholar?cites=17017182156200839612&as_sdt=2005&sciodt=2007&hl=en",24,"2026-05-28 08:25:25","","","",,,,,,21,4.20,4,6,5,"… by single institution design and small sample size. In contrast, … are reported as risk difference [RD; 95% confidence interval (… We used propensity score matching analysis to reduce the …","","https://scholar.google.com/scholar?q=related:vIl3mgItKewJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
3,"L Wang","Improving external validity of epidemiologic analyses by incorporating data from population-based surveys",2020,"","search.proquest.com","https://search.proquest.com/openview/2143a83ebd23d354a757531728b5053e/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=8013859987315978344&as_sdt=2005&sciodt=2007&hl=en",25,"2026-05-28 08:25:25","","","",,,,,,3,0.50,3,1,6,"… fitted to the correct propensity score model and six misspecified … Monte Carlo simulations and real data examples are … With a small sample size, priority should be given to variables …","https://drum.lib.umd.edu/bitstreams/870ee681-0a26-4af4-b31c-3454869b6d19/download","https://scholar.google.com/scholar?q=related:aHCv_zLzNm8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
5,"PM Schnell","Monte Carlo approaches to frequentist multiplicity-adjusted benefiting subgroup identification",2021,"Statistical Methods in Medical Research","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/0962280220973705","https://scholar.google.com/scholar?cites=3275315334463623545&as_sdt=2005&sciodt=2007&hl=en",26,"2026-05-28 08:25:25","","10.1177/0962280220973705","",,,,,,5,1.00,5,1,5,"… through simulation studies … small sample size. At larger sample sizes (n = 300), the single fit approach does not exhibit this deficiency (both confidence interval and subgroup coverage …","","https://scholar.google.com/scholar?q=related:eREYfvFBdC0J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
0,"S Zhao, D Jin, S Wang, H Li, Y Chang, Y Ma, Y Xu…","Serum Ω-6/Ω-3 Polyunsaturated Fatty Acids Ratio and Identification of Diabetic Retinopathy: A Propensity Score Matching Based Case-Control Study in China",2021,"","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3857600","",27,"2026-05-28 08:25:25","","","",,,,,,0,0.00,0,8,5,"… imputation based on Markov Chain Monte Carlo (MCMC) method … Odds ratio (OR) and 95% confidence interval (CI) of the total … However, a small sample size does not necessarily mean …","https://papers.ssrn.com/sol3/Delivery.cfm?abstractid=3857600","https://scholar.google.com/scholar?q=related:xSrnhjBPriEJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
0,"M Tian","B-Spline and Other Nonlinear Model-Based Methodology Development in Application to Pharmaceutical, Biological and Survey Data Analysis",2021,"","search.proquest.com","https://search.proquest.com/openview/4936230f80957448a9e1b265cd72cce8/1?pq-origsite=gscholar&cbl=18750&diss=y","",28,"2026-05-28 08:25:25","","","",,,,,,0,0.00,0,1,5,"… extensive Monte Carlo studies to evaluate the performance … a 1: k propensity score matching method with replacement, … a stable coverage and width of confidence interval achieved, …","","https://scholar.google.com/scholar?q=related:h10Z5mArkh8J:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
10,"SY Wu, SC Chang, CI Chen, CC Huang","Oncologic outcomes of radical prostatectomy and high-dose intensity-modulated radiotherapy with androgen-deprivation therapy for relatively young patients …",2021,"Cancers","mdpi.com","https://www.mdpi.com/2072-6694/13/7/1517","https://scholar.google.com/scholar?cites=14312949574925231166&as_sdt=2005&sciodt=2007&hl=en",29,"2026-05-28 08:25:25","HTML","","",,,,,,10,2.00,3,4,5,"… After propensity score matching of the confounders, Cox … imbalance or residual confounding bias was observed, indicating … Table S1, because the small sample size of UIR-PC receiving …","https://www.mdpi.com/2072-6694/13/7/1517","https://scholar.google.com/scholar?q=related:PiR_Hc7PocYJ:scholar.google.com/&scioq=%22propensity+score%22+%22small+sample%22+bias+variance+simulation%7C%22propensity+score+matching%22+%22small+sample+size%22+performance+%22monte+carlo%22%7C%22inverse+probability+weighting%22+%22small+sample%22+coverage+%22confidence+interval%22&hl=en&as_sdt=2007&as_ylo=2020&as_yhi=2021"
